sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,data_ambigue,faturamento,nome_completo,ltv_cliente,quantidade_compra_cliente,ultima_compra_cliente,primeira_compra_cliente,dias_compra_cliente,ranking_cliente,dia,mes_num,mes,ano,faturamento_produto,rank_produto,faturamento_produto_mes_ano,rank_produto_mes_ano,percentual,percentual_acumulado,classe_abc,ultima_compra,dias_sem_comprar,cliente_inativo,ultima_venda,dias_sem_venda,produto_inativo
HL1918,iPhone,3,Rafaela,Gomes,2018-10-11,Fortaleza,5300.0,False,15900.0,Rafaela Gomes,200300.0,48,2018-12-11,2018-01-10,20,48,11,10,Out,2018,47562200.0,1,3980300.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-11,20,False,2018-12-31,0,False
HL1918,iPhone,3,Matheus,Gomes,2018-10-21,Fortaleza,5300.0,False,15900.0,Matheus Gomes,332500.0,107,2018-12-21,2018-01-18,10,3,21,10,Out,2018,47562200.0,1,3980300.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-21,10,False,2018-12-31,0,False
HL7348,SmartWatch,4,Beatriz,Rocha,2018-12-24,Fortaleza,1400.0,False,5600.0,Beatriz Rocha,159100.0,60,2018-12-28,2018-01-11,3,155,24,12,Dez,2018,4172000.0,7,393400.0,7,0.04200584980794305,1.0,C,2018-12-28,3,False,2018-12-31,0,False
HL1918,iPhone,4,Lais,Candido,2018-06-16,Fortaleza,5300.0,False,21200.0,Lais Candido,118200.0,38,2018-12-28,2018-04-15,3,347,16,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-28,3,False,2018-12-31,0,False
HL4379,Televisão,4,Wendela,Veloso,2018-05-15,Fortaleza,2500.0,False,10000.0,Wendela Veloso,123500.0,32,2018-12-31,2018-01-13,0,318,15,5,Mai,2018,14827500.0,2,1075000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-31,0,False,2018-12-31,0,False
HL1918,iPhone,4,Rodrigo,Alves,2018-01-15,Fortaleza,5300.0,False,21200.0,Rodrigo Alves,102000.0,34,2018-11-19,2018-01-08,42,431,15,1,Jan,2018,47562200.0,1,4059800.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-19,42,False,2018-12-31,0,False
HL4379,Televisão,4,João,Peçanha,2018-07-15,Fortaleza,2500.0,False,10000.0,João Peçanha,114300.0,42,2018-11-02,2018-01-18,59,369,15,7,Jul,2018,14827500.0,2,1370000.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-02,59,False,2018-12-31,0,False
HL1918,iPhone,4,Erick,Soares,2018-04-12,Fortaleza,5300.0,False,21200.0,Erick Soares,149800.0,43,2018-12-31,2018-01-24,0,194,12,4,Abr,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-31,0,False,2018-12-31,0,False
HL2714,Tablet,1,Jorge,Fonseca,2018-03-04,Fortaleza,1600.0,False,1600.0,Jorge Fonseca,115200.0,36,2018-12-30,2018-01-11,1,364,4,3,Mar,2018,4673600.0,6,387200.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-30,1,False,2018-12-31,0,False
HL1918,iPhone,1,Kim,Ferreira,2018-07-12,Fortaleza,5300.0,False,5300.0,Kim Ferreira,211300.0,60,2018-12-07,2018-01-18,24,33,12,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-07,24,False,2018-12-31,0,False
HL1918,iPhone,2,Bianca,Procaci,2018-03-03,Fortaleza,5300.0,False,10600.0,Bianca Procaci,52900.0,16,2018-12-25,2018-01-23,6,593,3,3,Mar,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-25,6,False,2018-12-31,0,False
HL1148,Câmera,3,Wilson,Brandão,2018-03-04,Fortaleza,2100.0,False,6300.0,Wilson Brandão,126600.0,40,2018-12-14,2018-02-13,17,305,4,3,Mar,2018,5890500.0,5,556500.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-14,17,False,2018-12-31,0,False
HL9962,Android,2,Hygor,Essaber,2018-08-24,Fortaleza,3400.0,False,6800.0,Hygor Essaber,106400.0,43,2018-12-21,2018-01-26,10,406,24,8,Ago,2018,10822200.0,4,758200.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-21,10,False,2018-12-31,0,False
HL1918,iPhone,3,Rilson,Dias,2018-09-15,Fortaleza,5300.0,False,15900.0,Rilson Dias,133600.0,36,2018-12-28,2018-03-10,3,273,15,9,Set,2018,47562200.0,1,4218800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-28,3,False,2018-12-31,0,False
HL4379,Televisão,3,José,Fonseca,2018-04-15,Fortaleza,2500.0,False,7500.0,José Fonseca,95800.0,33,2018-12-06,2018-01-29,25,458,15,4,Abr,2018,14827500.0,2,1107500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-06,25,False,2018-12-31,0,False
HL8851,Notebook,3,Gabriel,Soares,2018-06-27,Fortaleza,3500.0,False,10500.0,Gabriel Soares,126900.0,40,2018-11-20,2018-01-09,41,303,27,6,Jun,2018,11371500.0,3,973000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-20,41,False,2018-12-31,0,False
HL4379,Televisão,1,Carolina,Abrahão,2018-03-23,Fortaleza,2500.0,False,2500.0,Carolina Abrahão,115600.0,31,2018-10-29,2018-01-16,63,362,23,3,Mar,2018,14827500.0,2,1337500.0,2,0.14929092474287525,0.6281717084761804,A,2018-10-29,63,False,2018-12-31,0,False
HL2714,Tablet,4,Carolina,Silva,2018-07-11,Fortaleza,1600.0,False,6400.0,Carolina Silva,95800.0,30,2018-12-03,2018-03-02,28,458,11,7,Jul,2018,4673600.0,6,371200.0,7,0.0470562175604992,0.9579941501920569,C,2018-12-03,28,False,2018-12-31,0,False
HL9962,Android,5,Clarissa,Santos,2018-07-24,Fortaleza,3400.0,False,17000.0,Clarissa Santos,181200.0,56,2018-12-23,2018-01-07,8,91,24,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-23,8,False,2018-12-31,0,False
HL2714,Tablet,2,Eduardo,Ferreira,2018-05-07,Fortaleza,1600.0,False,3200.0,Eduardo Ferreira,183900.0,55,2018-12-02,2018-02-03,29,86,7,5,Mai,2018,4673600.0,6,388800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-02,29,False,2018-12-31,0,False
HL8851,Notebook,5,Carlos,Araujo,2018-07-25,Fortaleza,3500.0,False,17500.0,Carlos Araujo,112600.0,37,2018-10-08,2018-03-26,84,377,25,7,Jul,2018,11371500.0,3,1004500.0,4,0.1144941325721535,0.7426658410483339,A,2018-10-08,84,False,2018-12-31,0,False
HL7348,SmartWatch,3,Iuri,Barbosa,2018-07-06,Fortaleza,1400.0,False,4200.0,Iuri Barbosa,120200.0,36,2018-11-27,2018-02-06,34,338,6,7,Jul,2018,4172000.0,7,396200.0,6,0.04200584980794305,1.0,C,2018-11-27,34,False,2018-12-31,0,False
HL8851,Notebook,1,Carolina,Santos,2018-12-24,Fortaleza,3500.0,False,3500.0,Carolina Santos,146000.0,46,2018-12-24,2018-02-03,7,212,24,12,Dez,2018,11371500.0,3,938000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-24,7,False,2018-12-31,0,False
HL9962,Android,1,Victor,Corrêa,2018-11-02,Fortaleza,3400.0,False,3400.0,Victor Corrêa,89700.0,28,2018-12-28,2018-01-09,3,481,2,11,Nov,2018,10822200.0,4,1033600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-28,3,False,2018-12-31,0,False
HL9962,Android,1,Jonatas,Passos,2018-11-03,Fortaleza,3400.0,False,3400.0,Jonatas Passos,108800.0,37,2018-12-20,2018-04-11,11,397,3,11,Nov,2018,10822200.0,4,1033600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-20,11,False,2018-12-31,0,False
HL1918,iPhone,3,Paola,Abreu,2018-11-21,Fortaleza,5300.0,False,15900.0,Paola Abreu,169700.0,50,2018-12-09,2018-02-19,22,119,21,11,Nov,2018,47562200.0,1,3847800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-09,22,False,2018-12-31,0,False
HL9962,Android,2,Rafael,Ramos,2018-07-24,Fortaleza,3400.0,False,6800.0,Rafael Ramos,141800.0,40,2018-12-25,2018-01-10,6,231,24,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-25,6,False,2018-12-31,0,False
HL9962,Android,1,Caio,Moura,2018-01-12,Fortaleza,3400.0,False,3400.0,Caio Moura,83600.0,23,2018-12-12,2018-01-12,19,505,12,1,Jan,2018,10822200.0,4,935000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-12,19,False,2018-12-31,0,False
HL1918,iPhone,1,Giuseppe,Borges,2018-02-09,Fortaleza,5300.0,False,5300.0,Giuseppe Borges,74300.0,21,2018-12-19,2018-01-11,12,547,9,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-19,12,False,2018-12-31,0,False
HL4379,Televisão,5,Marina,Perdomo,2018-03-22,Fortaleza,2500.0,False,12500.0,Marina Perdomo,186400.0,44,2018-11-08,2018-01-01,53,79,22,3,Mar,2018,14827500.0,2,1337500.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-08,53,False,2018-12-31,0,False
HL1148,Câmera,4,Ramon,Araujo,2018-05-02,Fortaleza,2100.0,False,8400.0,Ramon Araujo,70600.0,18,2018-09-11,2018-02-14,111,557,2,5,Mai,2018,5890500.0,5,476700.0,5,0.05930859498889946,0.9109379326315578,B,2018-09-11,111,True,2018-12-31,0,False
HL1148,Câmera,1,Carlos,Cardoso,2018-11-08,Fortaleza,2100.0,False,2100.0,Carlos Cardoso,109700.0,25,2018-12-06,2018-02-21,25,394,8,11,Nov,2018,5890500.0,5,504000.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-06,25,False,2018-12-31,0,False
HL1148,Câmera,1,Bernard,Pedrosa,2018-08-30,Fortaleza,2100.0,False,2100.0,Bernard Pedrosa,209500.0,64,2018-12-27,2018-01-16,4,36,30,8,Ago,2018,5890500.0,5,525000.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-27,4,False,2018-12-31,0,False
HL1918,iPhone,2,Adriane,Gomes,2018-05-10,Fortaleza,5300.0,False,10600.0,Adriane Gomes,139000.0,35,2018-09-23,2018-01-13,99,248,10,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-09-23,99,True,2018-12-31,0,False
HL1148,Câmera,2,Guilherme,Assis,2018-08-15,Fortaleza,2100.0,False,4200.0,Guilherme Assis,99000.0,39,2018-12-14,2018-05-10,17,446,15,8,Ago,2018,5890500.0,5,525000.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-14,17,False,2018-12-31,0,False
HL8851,Notebook,4,Wilson,Vianna,2018-04-04,Fortaleza,3500.0,False,14000.0,Wilson Vianna,134300.0,49,2018-11-22,2018-01-12,39,268,4,4,Abr,2018,11371500.0,3,938000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-22,39,False,2018-12-31,0,False
HL7348,SmartWatch,3,Marina,Cormack,2018-05-19,Fortaleza,1400.0,False,4200.0,Marina Cormack,108100.0,25,2018-12-31,2018-04-09,0,399,19,5,Mai,2018,4172000.0,7,357000.0,7,0.04200584980794305,1.0,C,2018-12-31,0,False,2018-12-31,0,False
HL2714,Tablet,2,Diego,Mello,2018-04-10,Fortaleza,1600.0,False,3200.0,Diego Mello,240400.0,65,2018-12-06,2018-01-28,25,15,10,4,Abr,2018,4673600.0,6,428800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-06,25,False,2018-12-31,0,False
HL1918,iPhone,5,Hércules,Moreira,2018-02-28,Fortaleza,5300.0,False,26500.0,Hércules Moreira,124200.0,40,2018-12-22,2018-01-06,9,316,28,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-22,9,False,2018-12-31,0,False
HL1918,iPhone,5,Vitor,Boccaletti,2018-01-20,Fortaleza,5300.0,False,26500.0,Vitor Boccaletti,155200.0,46,2018-11-28,2018-01-03,33,172,20,1,Jan,2018,47562200.0,1,4059800.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-28,33,False,2018-12-31,0,False
HL4379,Televisão,4,Lucas,Freitas,2018-07-31,Fortaleza,2500.0,False,10000.0,Lucas Freitas,119100.0,40,2018-12-30,2018-01-21,1,343,31,7,Jul,2018,14827500.0,2,1370000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-30,1,False,2018-12-31,0,False
HL9962,Android,2,Sthefeson,Pereira,2018-09-29,Fortaleza,3400.0,False,6800.0,Sthefeson Pereira,185700.0,55,2018-12-19,2018-01-05,12,82,29,9,Set,2018,10822200.0,4,870400.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-19,12,False,2018-12-31,0,False
HL4379,Televisão,3,Viviane,Cunha,2018-06-08,Fortaleza,2500.0,False,7500.0,Viviane Cunha,54100.0,16,2018-12-27,2018-03-08,4,590,8,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-27,4,False,2018-12-31,0,False
HL9962,Android,1,Daniel,Sousa,2018-01-06,Fortaleza,3400.0,False,3400.0,Daniel Sousa,121200.0,30,2018-12-24,2018-01-06,7,332,6,1,Jan,2018,10822200.0,4,935000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-24,7,False,2018-12-31,0,False
HL2714,Tablet,4,Bruna,Gomes,2018-07-09,Fortaleza,1600.0,False,6400.0,Bruna Gomes,115000.0,39,2018-11-22,2018-01-11,39,365,9,7,Jul,2018,4673600.0,6,371200.0,7,0.0470562175604992,0.9579941501920569,C,2018-11-22,39,False,2018-12-31,0,False
HL4379,Televisão,5,Dykson,Silva,2018-09-07,Fortaleza,2500.0,False,12500.0,Dykson Silva,162500.0,56,2018-12-05,2018-01-01,26,145,7,9,Set,2018,14827500.0,2,1087500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-05,26,False,2018-12-31,0,False
HL4379,Televisão,4,Beatriz,Silva,2018-11-13,Fortaleza,2500.0,False,10000.0,Beatriz Silva,117400.0,41,2018-12-22,2018-01-19,9,354,13,11,Nov,2018,14827500.0,2,1115000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-22,9,False,2018-12-31,0,False
HL4379,Televisão,2,Renan,Nascimento,2018-11-21,Fortaleza,2500.0,False,5000.0,Renan Nascimento,170800.0,55,2018-12-11,2018-01-02,20,116,21,11,Nov,2018,14827500.0,2,1115000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-11,20,False,2018-12-31,0,False
HL2714,Tablet,4,Luiza,Johnson,2018-08-23,Fortaleza,1600.0,False,6400.0,Luiza Johnson,104500.0,32,2018-10-31,2018-03-19,61,416,23,8,Ago,2018,4673600.0,6,342400.0,6,0.0470562175604992,0.9579941501920569,C,2018-10-31,61,False,2018-12-31,0,False
HL8851,Notebook,4,Carlos,Barbosa,2018-02-21,Fortaleza,3500.0,False,14000.0,Carlos Barbosa,124300.0,45,2018-12-22,2018-01-28,9,315,21,2,Fev,2018,11371500.0,3,843500.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-22,9,False,2018-12-31,0,False
HL2714,Tablet,5,Larissa,Vasconcellos,2018-10-20,Fortaleza,1600.0,False,8000.0,Larissa Vasconcellos,123500.0,31,2018-12-22,2018-01-09,9,318,20,10,Out,2018,4673600.0,6,433600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-22,9,False,2018-12-31,0,False
HL4379,Televisão,2,Lucas,Monte,2018-12-15,Fortaleza,2500.0,False,5000.0,Lucas Monte,157400.0,42,2018-12-25,2018-05-14,6,164,15,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-25,6,False,2018-12-31,0,False
HL4379,Televisão,5,Carolina,Vasconcelos,2018-06-28,Fortaleza,2500.0,False,12500.0,Carolina Vasconcelos,130700.0,44,2018-12-30,2018-01-08,1,289,28,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-30,1,False,2018-12-31,0,False
HL8851,Notebook,4,Gabriel,Puntel,2018-07-14,Fortaleza,3500.0,False,14000.0,Gabriel Puntel,219500.0,66,2018-12-28,2018-01-17,3,25,14,7,Jul,2018,11371500.0,3,1004500.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-28,3,False,2018-12-31,0,False
HL7348,SmartWatch,5,Roberto,Nogueira,2018-05-27,Fortaleza,1400.0,False,7000.0,Roberto Nogueira,113000.0,43,2018-12-03,2018-01-22,28,375,27,5,Mai,2018,4172000.0,7,357000.0,7,0.04200584980794305,1.0,C,2018-12-03,28,False,2018-12-31,0,False
HL2714,Tablet,3,Jackson,Derossi,2018-10-22,Fortaleza,1600.0,False,4800.0,Jackson Derossi,95600.0,31,2018-12-27,2018-01-16,4,460,22,10,Out,2018,4673600.0,6,433600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-27,4,False,2018-12-31,0,False
HL9962,Android,4,Rebeca,Manhães,2018-09-27,Fortaleza,3400.0,False,13600.0,Rebeca Manhães,132600.0,45,2018-12-28,2018-03-01,3,277,27,9,Set,2018,10822200.0,4,870400.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-28,3,False,2018-12-31,0,False
HL1918,iPhone,2,Luis,Souza,2018-08-10,Fortaleza,5300.0,False,10600.0,Luis Souza,77200.0,23,2018-12-11,2018-01-16,20,537,10,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-11,20,False,2018-12-31,0,False
HL8851,Notebook,4,Julia,Penteado,2018-11-20,Fortaleza,3500.0,False,14000.0,Julia Penteado,107100.0,39,2018-11-20,2018-02-19,41,402,20,11,Nov,2018,11371500.0,3,955500.0,4,0.1144941325721535,0.7426658410483339,A,2018-11-20,41,False,2018-12-31,0,False
HL8851,Notebook,4,Débora,Lopes,2018-10-02,Fortaleza,3500.0,False,14000.0,Débora Lopes,158200.0,50,2018-12-22,2018-02-10,9,159,2,10,Out,2018,11371500.0,3,840000.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-22,9,False,2018-12-31,0,False
HL7348,SmartWatch,4,Marcelo,Pereira,2018-08-14,Fortaleza,1400.0,False,5600.0,Marcelo Pereira,195700.0,58,2018-12-11,2018-01-13,20,62,14,8,Ago,2018,4172000.0,7,340200.0,7,0.04200584980794305,1.0,C,2018-12-11,20,False,2018-12-31,0,False
HL1148,Câmera,2,Deysiane,Medronho,2018-06-15,Fortaleza,2100.0,False,4200.0,Deysiane Medronho,222800.0,72,2018-12-20,2018-01-15,11,24,15,6,Jun,2018,5890500.0,5,493500.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-20,11,False,2018-12-31,0,False
HL1918,iPhone,1,João,Rodrigues,2018-02-02,Fortaleza,5300.0,False,5300.0,João Rodrigues,110100.0,30,2018-09-20,2018-01-08,102,390,2,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-09-20,102,True,2018-12-31,0,False
HL9962,Android,4,Ruan,Lopes,2018-07-17,Fortaleza,3400.0,False,13600.0,Ruan Lopes,151600.0,47,2018-11-11,2018-01-16,50,186,17,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-11-11,50,False,2018-12-31,0,False
HL7348,SmartWatch,4,Thaís,Ribeiro,2018-04-28,Fortaleza,1400.0,False,5600.0,Thaís Ribeiro,78000.0,32,2018-12-25,2018-04-14,6,532,28,4,Abr,2018,4172000.0,7,319200.0,7,0.04200584980794305,1.0,C,2018-12-25,6,False,2018-12-31,0,False
HL8851,Notebook,5,Nathan,Cunha,2018-11-08,Fortaleza,3500.0,False,17500.0,Nathan Cunha,76400.0,22,2018-11-08,2018-03-14,53,539,8,11,Nov,2018,11371500.0,3,955500.0,4,0.1144941325721535,0.7426658410483339,A,2018-11-08,53,False,2018-12-31,0,False
HL1918,iPhone,2,Fernanda,Coutinho,2018-05-06,Fortaleza,5300.0,False,10600.0,Fernanda Coutinho,143400.0,43,2018-12-05,2018-01-05,26,223,6,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-05,26,False,2018-12-31,0,False
HL1918,iPhone,3,Pedro,Macckione,2018-01-24,Fortaleza,5300.0,False,15900.0,Pedro Macckione,208200.0,69,2018-12-23,2018-01-24,8,38,24,1,Jan,2018,47562200.0,1,4059800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-23,8,False,2018-12-31,0,False
HL1148,Câmera,3,Alon,Fahrnholz,2018-04-09,Fortaleza,2100.0,False,6300.0,Alon Fahrnholz,76200.0,20,2018-11-24,2018-02-21,37,541,9,4,Abr,2018,5890500.0,5,453600.0,5,0.05930859498889946,0.9109379326315578,B,2018-11-24,37,False,2018-12-31,0,False
HL1918,iPhone,5,Bruna,Ramos,2018-09-29,Fortaleza,5300.0,False,26500.0,Bruna Ramos,143000.0,41,2018-11-14,2018-01-24,47,225,29,9,Set,2018,47562200.0,1,4218800.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-14,47,False,2018-12-31,0,False
HL8851,Notebook,1,Thays,Castro,2018-06-08,Fortaleza,3500.0,False,3500.0,Thays Castro,103200.0,39,2018-11-20,2018-03-07,41,424,8,6,Jun,2018,11371500.0,3,973000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-20,41,False,2018-12-31,0,False
HL8851,Notebook,2,Allan,Guedes,2018-08-09,Fortaleza,3500.0,False,7000.0,Allan Guedes,113000.0,33,2018-11-28,2018-01-07,33,375,9,8,Ago,2018,11371500.0,3,931000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-28,33,False,2018-12-31,0,False
HL7348,SmartWatch,1,Luíza,Melo,2018-11-05,Fortaleza,1400.0,False,1400.0,Luíza Melo,132400.0,44,2018-11-21,2018-04-19,40,278,5,11,Nov,2018,4172000.0,7,326200.0,7,0.04200584980794305,1.0,C,2018-11-21,40,False,2018-12-31,0,False
HL4379,Televisão,1,Lázaro,Nascimento,2018-02-22,Fortaleza,2500.0,False,2500.0,Lázaro Nascimento,120800.0,43,2018-12-16,2018-01-09,15,334,22,2,Fev,2018,14827500.0,2,1367500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-16,15,False,2018-12-31,0,False
HL1148,Câmera,3,Anna,Maia,2018-02-09,Fortaleza,2100.0,False,6300.0,Anna Maia,179700.0,57,2018-12-26,2018-01-28,5,95,9,2,Fev,2018,5890500.0,5,432600.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-26,5,False,2018-12-31,0,False
HL1148,Câmera,4,Julia,Aliani,2018-11-02,Fortaleza,2100.0,False,8400.0,Julia Aliani,139900.0,45,2018-11-28,2018-01-21,33,243,2,11,Nov,2018,5890500.0,5,504000.0,5,0.05930859498889946,0.9109379326315578,B,2018-11-28,33,False,2018-12-31,0,False
HL1918,iPhone,1,Roberta,Pimenta,2018-03-02,Fortaleza,5300.0,False,5300.0,Roberta Pimenta,193500.0,66,2018-12-13,2018-01-06,18,65,2,3,Mar,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-13,18,False,2018-12-31,0,False
HL8851,Notebook,5,João,Ribeiro,2018-09-11,Fortaleza,3500.0,False,17500.0,João Ribeiro,164100.0,46,2018-12-27,2018-01-21,4,138,11,9,Set,2018,11371500.0,3,976500.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-27,4,False,2018-12-31,0,False
HL8851,Notebook,3,Guilherme,Jordao,2018-11-07,Fortaleza,3500.0,False,10500.0,Guilherme Jordao,122900.0,45,2018-12-12,2018-01-06,19,320,7,11,Nov,2018,11371500.0,3,955500.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-12,19,False,2018-12-31,0,False
HL9962,Android,3,Bruno,Mota,2018-02-27,Fortaleza,3400.0,False,10200.0,Bruno Mota,180200.0,46,2018-12-14,2018-01-15,17,93,27,2,Fev,2018,10822200.0,4,877200.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-14,17,False,2018-12-31,0,False
HL1918,iPhone,1,Bruna,Soares,2018-12-12,Fortaleza,5300.0,False,5300.0,Bruna Soares,135200.0,29,2018-12-12,2018-02-16,19,265,12,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-12,19,False,2018-12-31,0,False
HL9962,Android,4,Carlos,Portela,2018-08-09,Fortaleza,3400.0,False,13600.0,Carlos Portela,122000.0,37,2018-09-27,2018-02-02,95,325,9,8,Ago,2018,10822200.0,4,758200.0,4,0.10896349659432437,0.8516293376426582,B,2018-09-27,95,True,2018-12-31,0,False
HL4379,Televisão,2,Wendela,Mariz,2018-10-13,Fortaleza,2500.0,False,5000.0,Wendela Mariz,133400.0,43,2018-12-12,2018-01-19,19,274,13,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-12,19,False,2018-12-31,0,False
HL1918,iPhone,4,Bernardo,Botelho,2018-10-09,Fortaleza,5300.0,False,21200.0,Bernardo Botelho,209800.0,61,2018-12-24,2018-03-01,7,35,9,10,Out,2018,47562200.0,1,3980300.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-24,7,False,2018-12-31,0,False
HL2714,Tablet,5,Jônatas,Tanaka,2018-07-03,Fortaleza,1600.0,False,8000.0,Jônatas Tanaka,131200.0,35,2018-12-29,2018-01-12,2,286,3,7,Jul,2018,4673600.0,6,371200.0,7,0.0470562175604992,0.9579941501920569,C,2018-12-29,2,False,2018-12-31,0,False
HL8851,Notebook,2,Rafael,Carneiro,2018-01-07,Fortaleza,3500.0,False,7000.0,Rafael Carneiro,169200.0,40,2018-11-14,2018-01-07,47,121,7,1,Jan,2018,11371500.0,3,1036000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-14,47,False,2018-12-31,0,False
HL1918,iPhone,2,Bianca,Tatsch,2018-08-11,Fortaleza,5300.0,False,10600.0,Bianca Tatsch,157400.0,45,2018-12-22,2018-02-12,9,164,11,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-22,9,False,2018-12-31,0,False
HL7348,SmartWatch,4,Ana,Felippe,2018-11-09,Fortaleza,1400.0,False,5600.0,Ana Felippe,246700.0,81,2018-11-18,2018-01-06,43,12,9,11,Nov,2018,4172000.0,7,326200.0,7,0.04200584980794305,1.0,C,2018-11-18,43,False,2018-12-31,0,False
HL1918,iPhone,5,Bárbara,Cavalcante,2018-06-24,Fortaleza,5300.0,False,26500.0,Bárbara Cavalcante,141700.0,42,2018-12-01,2018-01-29,30,232,24,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-01,30,False,2018-12-31,0,False
HL1148,Câmera,2,Caio,Fernandes,2018-12-27,Fortaleza,2100.0,False,4200.0,Caio Fernandes,164900.0,50,2018-12-27,2018-01-17,4,136,27,12,Dez,2018,5890500.0,5,554400.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-27,4,False,2018-12-31,0,False
HL2714,Tablet,5,Bruno,Ferreira,2018-11-10,Fortaleza,1600.0,False,8000.0,Bruno Ferreira,81200.0,30,2018-12-17,2018-01-13,14,516,10,11,Nov,2018,4673600.0,6,401600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-17,14,False,2018-12-31,0,False
